PG.ProteinGroups	PG.ProteinAccessions	PG.Organisms	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Log2Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Log2Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Log2Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Log2Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Log2Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Log2Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.IBAQ	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.IBAQ	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.IBAQ	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.IBAQ	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.IBAQ	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.IBAQ
LtaP34.0800	LtaP34.0800	Leishmania_tarentolae_Parrot-TarII	LtaP34.0800	9	392.9857482910156	NaN	731.8771362304688	120.56465148925781	561.1161499023438	808.72509765625	8.618333183574908	NaN	9.515457666387185	6.913663173328005	9.132155626462099	9.659505573954423	7.9	NaN	17.1	1.2	11.2	23.5
LtaP34.0810	LtaP34.0810	Leishmania_tarentolae_Parrot-TarII	LtaP34.0810	12	NaN	313.87884521484375	1113.276611328125	259.3251037597656	1810.343017578125	1387.9835205078125	NaN	8.294063987308636	10.12059638247233	8.018618061668526	10.822047364773235	10.438774723599304	NaN	3.4	37.1	3.1	77.6	53.9
LtaP34.0820	LtaP34.0820	Leishmania_tarentolae_Parrot-TarII	LtaP34.0820	7	3754.176513671875	715.8547973632812	11178.6806640625	1504.8489990234375	8565.099609375	5464.7783203125	11.874280768984386	9.483523173398247	13.44846230728942	10.5554030146441	13.06425430915183	12.415947258569801	249.6	41.1	856.9	109.5	546.8	408.9
LtaP34.0840	LtaP34.0840	Leishmania_tarentolae_Parrot-TarII	LtaP34.0840	10	347.3497009277344	NaN	1948.1201171875	173.41024780273438	1749.8973388671875	1517.4154052734375	8.440245044928512	NaN	10.92786691851365	7.43804534794997	10.773054570690173	10.567400374260426	6.6	NaN	47.9	0.9	42.2	49.3
LtaP34.0870	LtaP34.0870	Leishmania_tarentolae_Parrot-TarII	LtaP34.0870	15	316.2457275390625	131.90342712402344	2823.321533203125	279.9552917480469	1605.149658203125	778.8566284179688	8.304902178989282	7.0433382390541075	11.463177723737516	8.129052640075717	10.648492099817632	9.60521397183975	5.3	1.4	91.9	9.9	53.8	21.4
LtaP34.0960	LtaP34.0960	Leishmania_tarentolae_Parrot-TarII	LtaP34.0960	3	NaN	47.51627731323242	441.905029296875	NaN	612.1305541992188	NaN	NaN	5.570349906781133	8.787592540196124	NaN	9.257695571138523	NaN	NaN	1.3	49.1	NaN	76.8	NaN
LtaP34.0980	LtaP34.0980	Leishmania_tarentolae_Parrot-TarII	LtaP34.0980	5	170.66615295410156	65.63655090332031	1439.003173828125	238.5992431640625	1472.216796875	742.1515502929688	7.415033156710374	6.036427524393874	10.490854058714618	7.898445656591665	10.523774421237798	9.535570010759518	7.7	1.2	75.2	8.9	62.9	35.7
LtaP34.1010	LtaP34.1010	Leishmania_tarentolae_Parrot-TarII	LtaP34.1010	19	271.2647399902344	265.8241882324219	3178.757568359375	264.49530029296875	1711.5589599609375	1384.8427734375	8.083557722661045	8.05432857601128	11.63424727651936	8.047098277693365	10.74109527597457	10.435506475479533	1.5	0.6	57.6	1.7	29.4	23.7
LtaP34.1030	LtaP34.1030	Leishmania_tarentolae_Parrot-TarII	LtaP34.1030	10	588.6641235351562	731.38525390625	8010.45947265625	2681.134765625	6939.13037109375	3301.2431640625	9.201300894246998	9.514487729318667	12.967669281342411	11.38862802200287	12.760539156698687	11.688793693645643	6.4	47.7	390.3	156	220.5	176.4
LtaP34.1050	LtaP34.1050	Leishmania_tarentolae_Parrot-TarII	LtaP34.1050	2	NaN	33.213748931884766	126.30732727050781	38.11212921142578	42.33769226074219	101.98453521728516	NaN	5.053708668079898	6.980794524151172	5.25217830437455	5.403870728079827	6.672206590433786	NaN	1.7	7.5	2	2.2	6.5
LtaP34.1060	LtaP34.1060	Leishmania_tarentolae_Parrot-TarII	LtaP34.1060	2	332.66375732421875	775.9804077148438	2516.8388671875	1201.4508056640625	207.7994384765625	1777.1451416015625	8.377920887444935	9.599876416865653	11.297397140036308	10.230561862070784	7.699047945517461	10.795345797496203	36.4	125.8	421.5	203.8	29.3	344
LtaP34.1080	LtaP34.1080	Leishmania_tarentolae_Parrot-TarII	LtaP34.1080	5	281.7103271484375	286.7528381347656	1444.0462646484375	993.6600341796875	554.2547607421875	1343.39599609375	8.138068641853724	8.163663955153362	10.495901248985266	9.956608529594059	9.114405446873889	10.391668918832067	30.3	26.2	193.7	144.4	49.1	235.5
LtaP34.1090	LtaP34.1090	Leishmania_tarentolae_Parrot-TarII	LtaP34.1090	1	NaN	NaN	26.23678207397461	NaN	82.70714569091797	6.620906829833984	NaN	NaN	4.713518879987939	NaN	6.3699400749187385	2.7270288287101945	NaN	NaN	0.5	NaN	1.6	0.1
LtaP34.1120	LtaP34.1120	Leishmania_tarentolae_Parrot-TarII	LtaP34.1120	3	223.11004638671875	660.2290649414062	2496.557861328125	1545.4351806640625	958.0731811523438	1588.7596435546875	7.80161166770448	9.36682284079177	11.285724628255307	10.593797429964274	9.903992048296983	10.633685166881337	14.3	72.4	243	155.2	59.4	169.2
LtaP34.1170	LtaP34.1170	Leishmania_tarentolae_Parrot-TarII	LtaP34.1170	7	226.70098876953125	11925.625	3595.99267578125	503.39923095703125	1237.0406494140625	8316.8330078125	7.824646873265372	13.541777256746471	11.812174367075952	8.975559202270192	10.272677193015605	13.021818549358324	12.9	849.8	244.5	39.4	57.6	599.2
LtaP34.1200	LtaP34.1200	Leishmania_tarentolae_Parrot-TarII	LtaP34.1200	4	NaN	NaN	233.45050048828125	NaN	NaN	121.8097915649414	NaN	NaN	7.866972871313436	NaN	NaN	6.928486297357279	NaN	NaN	11.1	NaN	NaN	6.7
LtaP34.1230	LtaP34.1230	Leishmania_tarentolae_Parrot-TarII	LtaP34.1230	14	499.1032409667969	732.4257202148438	2926.707275390625	967.5178833007812	3748.27880859375	2546.5341796875	8.963194461900134	9.516538644174414	11.515062741559728	9.918144517606356	11.872012553778562	11.314319365940232	3.3	9.3	57.1	13.7	56.6	68
LtaP34.1280	LtaP34.1280	Leishmania_tarentolae_Parrot-TarII	LtaP34.1280	43	2062.068603515625	1743.3392333984375	18600.8203125	3412.911865234375	13248.1552734375	7544.33837890625	11.009876615576337	10.76763761300221	14.18307862640316	11.736787443537464	13.693503866535066	12.881178669930392	11.6	18	223.2	32.3	136	104.6
LtaP34.1310	LtaP34.1310	Leishmania_tarentolae_Parrot-TarII	LtaP34.1310	6	434.3699035644531	221.28147888183594	3571.776123046875	480.5518798828125	3960.61572265625	2878.322021484375	8.76278033554474	7.789738893315219	11.802425940627346	8.908548381042879	11.951509015717225	11.491012291893	3.1	1.4	113.6	125.5	137.3	96.3
LtaP34.1320	LtaP34.1320	Leishmania_tarentolae_Parrot-TarII	LtaP34.1320	12	NaN	NaN	792.1342163085938	361.2054138183594	1341.8271484375	1217.969970703125	NaN	NaN	9.629601085733196	8.496675706154864	10.389983123001112	10.250262848405718	NaN	NaN	10.1	0.3	6.7	20.6
LtaP34.1350	LtaP34.1350	Leishmania_tarentolae_Parrot-TarII	LtaP34.1350	8	NaN	NaN	2169.99365234375	333.895751953125	1294.54833984375	456.75054931640625	NaN	NaN	11.083475107172585	8.383253928353513	10.338233122708735	8.835262653702648	NaN	NaN	115.6	14.3	65.3	37.7
LtaP34.1360	LtaP34.1360	Leishmania_tarentolae_Parrot-TarII	LtaP34.1360	26	2303.185302734375	683.0531005859375	19136.986328125	2809.828369140625	17681.5390625	13322.4990234375	11.16941477246737	9.415853927842317	14.224076033208544	11.4562662946272	14.10995623692574	13.701577106895328	64.3	14.6	751.3	84.6	626.7	471.7
LtaP34.1380	LtaP34.1380	Leishmania_tarentolae_Parrot-TarII	LtaP34.1380	14	639.5701293945312	125.73291015625	1298.1400146484375	249.4727783203125	2102.75390625	1765.3953857421875	9.320958750261667	6.974218509420977	10.342230282440585	7.96273859161036	11.038064300206015	10.785775616695492	2.9	1	37.5	3.8	41.6	43.9
LtaP34.1410	LtaP34.1410	Leishmania_tarentolae_Parrot-TarII	LtaP34.1410	6	NaN	NaN	1070.2523193359375	233.67715454101562	564.03369140625	167.42117309570312	NaN	NaN	10.063735246654131	7.868372885635079	9.13963753142891	7.387338181154937	NaN	NaN	7.5	0.2	8.3	0.2
LtaP34.1440	LtaP34.1440	Leishmania_tarentolae_Parrot-TarII	LtaP34.1440	3	NaN	NaN	1040.75048828125	NaN	801.1517333984375	342.458984375	NaN	NaN	10.023408519998997	NaN	9.645931696192102	8.419787399505807	NaN	NaN	16.7	NaN	21.1	2.3
LtaP34.1450	LtaP34.1450	Leishmania_tarentolae_Parrot-TarII	LtaP34.1450	11	NaN	NaN	784.2039794921875	148.72576904296875	838.0911254882812	467.1827392578125	NaN	NaN	9.615085152694105	7.216510828083544	9.710963306184592	8.86784316252183	NaN	NaN	11	0.4	1	20.4
LtaP34.1480	LtaP34.1480	Leishmania_tarentolae_Parrot-TarII	LtaP34.1480	25	2891.65869140625	633.04931640625	13325.1005859375	1863.3072509765625	8976.486328125	84100.0390625	11.497681562651593	9.306174083999146	13.7018588029118	10.863649872474443	13.131935125065963	16.35981885012811	88.7	19.5	644.6	52.9	405.8	3791.8
LtaP34.1490	LtaP34.1490	Leishmania_tarentolae_Parrot-TarII	LtaP34.1490	3	79.73554229736328	107.32456970214844	NaN	NaN	1191.65673828125	NaN	6.317151047034075	6.745836578355281	NaN	NaN	10.218753005950498	NaN	0.3	1.4	NaN	NaN	14.2	NaN
LtaP34.1530	LtaP34.1530	Leishmania_tarentolae_Parrot-TarII	LtaP34.1530	7	NaN	147.28773498535156	1297.2105712890625	213.5559844970703	678.2849731445312	785.516845703125	NaN	7.202493488359424	10.341196970494257	7.738470517084077	9.40574772119655	9.617498404761747	NaN	15.2	86.4	9.5	27.1	64.2
LtaP34.1540	LtaP34.1540	Leishmania_tarentolae_Parrot-TarII	LtaP34.1540	9	NaN	9.059346199035645	21.8791561126709	67.79845428466797	NaN	107.53296661376953	NaN	3.1794069366463225	4.451485188797373	6.08318047707989	NaN	6.748635207534122	NaN	0.1	0.8	0.6	NaN	33.3
LtaP34.1570	LtaP34.1570	Leishmania_tarentolae_Parrot-TarII	LtaP34.1570	9	174.5467987060547	NaN	1064.8505859375	197.1117401123047	670.3544921875	755.224853515625	7.447470087007689	NaN	10.056435298165473	7.622869896635017	9.388780403066374	9.560762432564713	0.7	NaN	57.5	11	23.1	43
LtaP34.1600	LtaP34.1600	Leishmania_tarentolae_Parrot-TarII	LtaP34.1600	19	166.76763916015625	325.62213134765625	1969.1796875	677.4891357421875	2265.715576171875	2065.615966796875	7.381695554381049	8.347054947426937	10.943379047723417	9.40405400127955	11.14575105023321	11.012356342206061	0.4	1.1	19.4	5.5	36.5	18.4
LtaP34.1650	LtaP34.1650	Leishmania_tarentolae_Parrot-TarII	LtaP34.1650	4	NaN	152.55816650390625	2132.9296875	264.454345703125	1915.181640625	438.7082214355469	NaN	7.253215599841013	11.058620692362592	8.046874872746468	10.90326551211346	8.777117932633244	NaN	1.4	67.8	7.7	84.6	23.1
LtaP34.1660	LtaP34.1660	Leishmania_tarentolae_Parrot-TarII	LtaP34.1660	2	NaN	8.58201789855957	68.35533905029297	24.782501220703125	NaN	7.9662861824035645	NaN	3.1013169099579145	6.094982122119684	4.631249896433721	NaN	2.993907308288371	NaN	0.3	30.7	0.8	NaN	0.2
LtaP34.1680	LtaP34.1680	Leishmania_tarentolae_Parrot-TarII	LtaP34.1680	11	NaN	203.28700256347656	118.503173828125	20.74232292175293	2739.86669921875	440.4404296875	NaN	7.6673741671971625	6.888781888601035	4.3745055647392235	11.419889989141977	8.782803095172282	NaN	2.6	3.7	0.1	41	15.3
LtaP34.1700	LtaP34.1700	Leishmania_tarentolae_Parrot-TarII	LtaP34.1700	14	241.7108917236328	79.72348022460938	1136.2667236328125	NaN	401.5946044921875	830.9279174804688	7.917138673559376	6.316932785410458	10.150085812898475	NaN	8.649596076282897	9.698579519232435	2.4	0	89.6	NaN	8.9	28.5
LtaP34.1720	LtaP34.1720	Leishmania_tarentolae_Parrot-TarII	LtaP34.1720	1	NaN	NaN	NaN	76.76078796386719	NaN	350.3430480957031	NaN	NaN	NaN	6.262297616031506	NaN	8.452624458698224	NaN	NaN	NaN	1.2	NaN	5.7
LtaP34.1730	LtaP34.1730	Leishmania_tarentolae_Parrot-TarII	LtaP34.1730	11	354.9360046386719	2494.783935546875	1969.222412109375	325.3101806640625	841.682373046875	1058.2373046875	8.471415118298664	11.2846991588968	10.94341034903827	8.345672162365044	9.71713209375239	10.047447465901225	8.7	125.2	116.3	16.8	38.6	44
LtaP34.1760	LtaP34.1760	Leishmania_tarentolae_Parrot-TarII	LtaP34.1760	11	5051.982421875	1680.4810791015625	31227.57421875	13260.1201171875	13185.7998046875	107146.40625	12.302633904009665	10.714658583785232	14.930532883634022	13.694806223754538	13.68669746226202	16.709223936469463	364.5	135.9	2578.5	1370.6	1033.5	10742.5
LtaP34.1800	LtaP34.1800	Leishmania_tarentolae_Parrot-TarII	LtaP34.1800	3	NaN	44.357669830322266	292.4976806640625	NaN	NaN	NaN	NaN	5.47111167561388	8.19228137478625	NaN	NaN	NaN	NaN	1.5	6.8	NaN	NaN	NaN
LtaP34.1840	LtaP34.1840	Leishmania_tarentolae_Parrot-TarII	LtaP34.1840	6	69.30372619628906	115.84220886230469	279.9896240234375	174.69229125976562	308.4233093261719	3140.617919921875	6.114861017529618	6.856017206668899	8.1292295539189	7.448672136857771	8.268767991922946	11.61683272349312	0.5	12.1	44.9	26.6	14.7	540.8
LtaP34.1850	LtaP34.1850	Leishmania_tarentolae_Parrot-TarII	LtaP34.1850	16	NaN	NaN	13208.41796875	2511.15234375	14221.5390625	5975.63232421875	NaN	NaN	13.689170058449148	11.294133839717398	13.795789982178066	12.544875667671295	NaN	NaN	341.3	48.9	367.6	163.6
LtaP34.1860	LtaP34.1860	Leishmania_tarentolae_Parrot-TarII	LtaP34.1860	19	737.200439453125	514.1575927734375	9479.634765625	1507.6063232421875	7592.76953125	4215.47607421875	9.525913120749665	9.00606681274588	13.210615760244256	10.55804403577926	12.890410502344695	12.041479855599198	3.3	3.9	129.8	12.8	109.5	57.8
LtaP34.1940	LtaP34.1940	Leishmania_tarentolae_Parrot-TarII	LtaP34.1940	15	342.230712890625	341.2349853515625	3199.7470703125	365.3993225097656	2708.8544921875	1723.2738037109375	8.4188254275293	8.414621757315205	11.64374215389111	8.513330148828503	11.403467185017265	10.750936228171048	3.7	1.1	64.2	0.8	95.6	30.6
LtaP34.1950	LtaP34.1950	Leishmania_tarentolae_Parrot-TarII	LtaP34.1950	1	NaN	NaN	NaN	NaN	NaN	119.25243377685547	NaN	NaN	NaN	NaN	NaN	6.897874899711763	NaN	NaN	NaN	NaN	NaN	2.6
LtaP34.1960	LtaP34.1960	Leishmania_tarentolae_Parrot-TarII	LtaP34.1960	4	NaN	4799.2470703125	5578.1962890625	2990.412109375	NaN	1603.0223388671875	NaN	12.228592371093836	12.445582986377637	11.54612860091902	NaN	10.646578814925823	NaN	172.9	216.5	727.1	NaN	81.1
LtaP34.1970	LtaP34.1970	Leishmania_tarentolae_Parrot-TarII	LtaP34.1970	2	NaN	NaN	187.58314514160156	44.124916076660156	124.94066619873047	109.13260650634766	NaN	NaN	7.551386393358067	5.463521629341405	6.965099317435597	6.7699384024980755	NaN	NaN	29.6	5.5	18.9	20.1
LtaP34.1980	LtaP34.1980	Leishmania_tarentolae_Parrot-TarII	LtaP34.1980	1	NaN	32.18058395385742	429.6542053222656	116.82305145263672	94.28306579589844	29.8587703704834	NaN	5.008118600553768	8.747032205482675	6.868181163779815	6.558926766252564	4.9000828492100235	NaN	6.5	71.5	20.4	15.7	5.5
LtaP34.1990	LtaP34.1990	Leishmania_tarentolae_Parrot-TarII	LtaP34.1990	4	658.3966064453125	106.4544906616211	4422.17919921875	340.3556823730469	4053.148193359375	1184.31982421875	9.362813089511882	6.734092999298157	12.110541773087592	8.410899386072845	11.984827209594368	10.20984301639523	9.7	0.1	128.7	5.2	121.9	234.9
LtaP34.2000	LtaP34.2000	Leishmania_tarentolae_Parrot-TarII	LtaP34.2000	14	NaN	142.79469299316406	1852.0260009765625	210.9598846435547	1075.699951171875	902.5000610351562	NaN	7.157798551951832	10.854888637696861	7.720824877199918	10.071060002591025	9.817783219342527	NaN	1.1	29.7	4.4	11	27.4
LtaP34.2050	LtaP34.2050	Leishmania_tarentolae_Parrot-TarII	LtaP34.2050	22	3254.157470703125	1048.1263427734375	9445.365234375	1546.6416015625	8309.037109375	12916.923828125	11.668068350271684	10.033596916715359	13.205390868637712	10.59492320895251	13.02046558500096	13.656974911940392	61.6	19.9	385	45.4	366.7	598.3
LtaP34.2070	LtaP34.2070	Leishmania_tarentolae_Parrot-TarII	LtaP34.2070	9	184.304443359375	NaN	1174.1033935546875	132.68321228027344	1118.630126953125	423.700927734375	7.5259470428120485	NaN	10.197343744899266	7.051842035297296	10.12751737529273	8.726902477401042	0.6	NaN	28.7	1.8	13	9.9
LtaP34.2100	LtaP34.2100	Leishmania_tarentolae_Parrot-TarII	LtaP34.2100	5	NaN	432.8866882324219	4402.44580078125	338.7030944824219	9136.8955078125	1157.6512451171875	NaN	8.757845626461853	12.104089527577075	8.403877357516302	13.157488340941468	10.176984976053554	NaN	4.9	47.3	3.8	161.9	13.9
LtaP34.2160	LtaP34.2160	Leishmania_tarentolae_Parrot-TarII	LtaP34.2160	1	39.28966522216797	NaN	186.98805236816406	41.7830696105957	222.7595672607422	149.92327880859375	5.296077969877249	NaN	7.5468022815996045	5.384846579377321	7.799343584903381	7.228080599839985	7.9	NaN	37.4	8.4	44.6	30
LtaP34.2170	LtaP34.2170	Leishmania_tarentolae_Parrot-TarII	LtaP34.2170	3	NaN	264.8358459472656	362.326416015625	126.01365661621094	NaN	236.2339630126953	NaN	8.048954596173484	8.50114618150427	6.977436282744623	NaN	7.884072583585221	NaN	48.2	71.7	9.6	NaN	23.3
LtaP34.2180	LtaP34.2180	Leishmania_tarentolae_Parrot-TarII	LtaP34.2180	2	NaN	42.80078887939453	451.9766540527344	132.59727478027344	298.87567138671875	108.60533905029297	NaN	5.4195654826797135	8.820104444821837	7.050907314385199	8.223401655548773	6.762951217705644	NaN	3.6	46.3	13.3	25.5	11.4
LtaP34.2200	LtaP34.2200	Leishmania_tarentolae_Parrot-TarII	LtaP34.2200	1	NaN	NaN	229.3252410888672	NaN	NaN	82.7633285522461	NaN	NaN	7.841251346218117	NaN	NaN	6.37091976315504	NaN	NaN	22.9	NaN	NaN	8.3
LtaP34.2240	LtaP34.2240	Leishmania_tarentolae_Parrot-TarII	LtaP34.2240	3	NaN	NaN	377.3701171875	NaN	567.0307006835938	436.86578369140625	NaN	NaN	8.55983637452468	NaN	9.147283038742776	8.771046304868339	NaN	NaN	57.4	NaN	39.7	28
LtaP34.2250	LtaP34.2250	Leishmania_tarentolae_Parrot-TarII	LtaP34.2250	9	408.0983581542969	217.4119110107422	2704.7080078125	368.19915771484375	2109.213134765625	1917.79248046875	8.672773096186914	7.764287171011179	11.401257138078755	8.524342516185499	11.04248917065814	10.905230903038976	11.6	5.3	108	14.4	86.7	91.2
LtaP34.2270	LtaP34.2270	Leishmania_tarentolae_Parrot-TarII	LtaP34.2270	14	266.23046875	238.9987030029297	4331.50390625	780.8322143554688	2176.781005859375	1165.2574462890625	8.056531879728869	7.900858978791131	12.080652303006026	9.60886876436118	11.087980557758844	10.186433016753687	1.4	5.4	101.2	20.1	57.6	25.2
LtaP34.2280	LtaP34.2280	Leishmania_tarentolae_Parrot-TarII	LtaP34.2280	50	1610.0906982421875	1111.9373779296875	12563.8828125	2331.98876953125	9267.66015625	313590.65625	10.652926243945265	10.118859825336589	13.616994771219812	11.187345125438668	13.177989426417462	18.258523047975984	12.9	12.8	229.3	32	195.4	6694.8
LtaP34.2350	LtaP34.2350	Leishmania_tarentolae_Parrot-TarII	LtaP34.2350	1	NaN	18.42643928527832	28.927356719970703	NaN	NaN	NaN	NaN	4.203705407213722	4.854362595783139	NaN	NaN	NaN	NaN	2.6	4.1	NaN	NaN	NaN
LtaP34.2360	LtaP34.2360	Leishmania_tarentolae_Parrot-TarII	LtaP34.2360	1	NaN	NaN	NaN	NaN	NaN	139.77789306640625	NaN	NaN	NaN	NaN	NaN	7.126992395370504	NaN	NaN	NaN	NaN	NaN	6.1
LtaP34.2370	LtaP34.2370	Leishmania_tarentolae_Parrot-TarII	LtaP34.2370	5	NaN	NaN	NaN	NaN	428.0504150390625	53.660945892333984	NaN	NaN	NaN	NaN	8.74163691454007	5.745800580386878	NaN	NaN	NaN	NaN	4.1	2.4
LtaP34.2410	LtaP34.2410	Leishmania_tarentolae_Parrot-TarII	LtaP34.2410	9	NaN	558.39111328125	8426.919921875	2105.239501953125	8412.8115234375	3573.73779296875	NaN	9.125132171209305	13.04078970047735	11.039768655067702	13.038372307861668	11.803218071626604	NaN	2	631.3	123.2	32.5	151.7
LtaP34.2430	LtaP34.2430	Leishmania_tarentolae_Parrot-TarII	LtaP34.2430	18	NaN	231.98829650878906	2291.53466796875	412.7311706542969	2283.06640625	682.5462646484375	NaN	7.857908214978324	11.162098396657646	8.689058588745333	11.156757107682541	9.41478302850571	NaN	1.1	35.5	3.7	36.2	6.4
LtaP34.2440	LtaP34.2440	Leishmania_tarentolae_Parrot-TarII	LtaP34.2440	38	1308.0919189453125	1075.658447265625	7269.02490234375	1872.1412353515625	15501.19140625	18465.91015625	10.353248206497474	10.071004337779643	12.827546132589108	10.870473561386417	13.920091483425278	14.172576752060374	14.9	16.8	117.4	25.5	267.5	383.8
LtaP34.2450	LtaP34.2450	Leishmania_tarentolae_Parrot-TarII	LtaP34.2450	1	NaN	NaN	NaN	NaN	49.411949157714844	21.107704162597656	NaN	NaN	NaN	NaN	5.626788061919599	4.399697763418078	NaN	NaN	NaN	NaN	1.1	0.5
LtaP34.2460	LtaP34.2460	Leishmania_tarentolae_Parrot-TarII	LtaP34.2460	4	NaN	57.00178146362305	1226.292236328125	1009.037353515625	1184.3887939453125	758.366455078125	NaN	5.832935103087067	10.260087111701312	9.978763867168071	10.209927030344222	9.566751340505157	NaN	0.4	40.2	22.6	35	31.5
LtaP34.2480	LtaP34.2480	Leishmania_tarentolae_Parrot-TarII	LtaP34.2480	10	NaN	95.60133361816406	1953.668701171875	310.677490234375	1623.062744140625	448.2278137207031	NaN	6.578958838521126	10.93197012366743	8.279273906278995	10.664503057136285	8.808088364441677	NaN	0.9	65.3	9.9	45.6	11.5
LtaP34.2490	LtaP34.2490	Leishmania_tarentolae_Parrot-TarII	LtaP34.2490	7	262.9891357421875	202.13478088378906	1369.9979248046875	303.2723693847656	1882.6556396484375	1918.775146484375	8.038859391822294	7.6591737741904735	10.419957992536755	8.244470252301847	10.878553422476847	10.905969942491135	11.2	14	141.3	26	211.2	212.4
LtaP34.2510	LtaP34.2510	Leishmania_tarentolae_Parrot-TarII	LtaP34.2510	2	NaN	NaN	594.9391479492188	118.55976867675781	562.3768310546875	NaN	NaN	NaN	9.216598302831457	6.889470727676015	9.135393348888167	NaN	NaN	NaN	99.3	58.3	80.3	NaN
LtaP34.2520	LtaP34.2520	Leishmania_tarentolae_Parrot-TarII	LtaP34.2520	3	NaN	NaN	180.7786102294922	NaN	146.1258087158203	59.963584899902344	NaN	NaN	7.498080177586549	NaN	7.191067198976994	5.906014731720627	NaN	NaN	4.6	NaN	2.6	4.3
LtaP34.2530	LtaP34.2530	Leishmania_tarentolae_Parrot-TarII	LtaP34.2530	21	429.1318054199219	258.098876953125	3696.786865234375	589.5159301757812	3120.10693359375	1583.44580078125	8.745277021229546	8.011780053726243	11.85205615336084	9.20338698868812	11.607379759237347	10.62885177136364	3.8	1	99.6	9.9	61.6	37.3
LtaP34.2560	LtaP34.2560	Leishmania_tarentolae_Parrot-TarII	LtaP34.2560	5	NaN	77.82945251464844	829.9118041992188	44.33024597167969	491.307373046875	419.41571044921875	NaN	6.282244303517969	9.696814217312438	5.47021946237899	8.940482079542157	8.71223709260807	NaN	1.1	16.1	0.2	13.7	11
LtaP34.2600	LtaP34.2600	Leishmania_tarentolae_Parrot-TarII	LtaP34.2600	1	NaN	NaN	NaN	NaN	NaN	77.18421936035156	NaN	NaN	NaN	NaN	NaN	6.270234007435469	NaN	NaN	NaN	NaN	NaN	2.2
LtaP34.2610	LtaP34.2610	Leishmania_tarentolae_Parrot-TarII	LtaP34.2610	1	NaN	NaN	NaN	NaN	NaN	72.7451400756836	NaN	NaN	NaN	NaN	NaN	6.184778963211899	NaN	NaN	NaN	NaN	NaN	4.8
LtaP34.2640	LtaP34.2640	Leishmania_tarentolae_Parrot-TarII	LtaP34.2640	25	1080.45751953125	4482.65478515625	15987.287109375	2220.335693359375	4945.91357421875	4272.80322265625	10.077426635372802	12.130137684581593	13.964637527504282	11.116562099314946	12.272021314698188	12.060967162122267	22.9	150.8	461.7	34.8	141.4	89
LtaP34.2660	LtaP34.2660	Leishmania_tarentolae_Parrot-TarII	LtaP34.2660	4	NaN	NaN	186.677001953125	NaN	52.10055160522461	56.918373107910156	NaN	NaN	7.5444003925831895	NaN	5.703226741746413	5.830822520934939	NaN	NaN	23.2	NaN	2	2.1
LtaP34.2670	LtaP34.2670	Leishmania_tarentolae_Parrot-TarII	LtaP34.2670	5	26.940746307373047	16.493783950805664	23.642818450927734	5.199861526489258	44.53569793701172	9.164506912231445	4.7517179115017125	4.043850510085503	4.563330123753224	2.378473204463875	5.476890298170222	3.1960572599887813	0.4	0.3	10.3	1.2	21.7	0.1
LtaP34.2710	LtaP34.2710	Leishmania_tarentolae_Parrot-TarII	LtaP34.2710	3	NaN	76.00780487060547	112.98517608642578	38.121055603027344	NaN	42.591285705566406	NaN	6.248075664364347	6.819989689941647	5.252516164087136	NaN	5.412486376150295	NaN	3.3	2.4	0.8	NaN	0.9
